District,Region,Date,Temperature
Adjumani,Northern,2016-03-31,302.97098
Adjumani,Northern,2016-04-30,299.23032
Adjumani,Northern,2016-05-31,298.6081
Adjumani,Northern,2016-06-30,298.40958
Adjumani,Northern,2016-07-31,297.3386
Adjumani,Northern,2016-08-31,297.49014
Adjumani,Northern,2016-09-30,297.96222
Adjumani,Northern,2016-10-31,299.1245
Adjumani,Northern,2016-11-30,299.5738
Adjumani,Northern,2016-12-31,301.09842
Adjumani,Northern,2017-01-31,302.53363
Adjumani,Northern,2017-02-28,302.25616
Adjumani,Northern,2017-03-31,301.3566
Adjumani,Northern,2017-04-30,300.71533
Adjumani,Northern,2017-05-31,298.64264
Adjumani,Northern,2017-06-30,298.32404
Adjumani,Northern,2017-07-31,297.06528
Adjumani,Northern,2017-08-31,297.00894
Adjumani,Northern,2017-09-30,297.4341
Adjumani,Northern,2017-10-31,298.36465
Adjumani,Northern,2017-11-30,298.6719
Adjumani,Northern,2017-12-31,301.08676
Adjumani,Northern,2018-01-31,301.1332
Adjumani,Northern,2018-02-28,302.4687
Adjumani,Northern,2018-03-31,299.35712
Adjumani,Northern,2018-04-30,297.8338
Adjumani,Northern,2018-05-31,298.1385
Adjumani,Northern,2018-06-30,297.47046
Adjumani,Northern,2018-07-31,297.75262
Adjumani,Northern,2018-08-31,297.26514
Adjumani,Northern,2018-09-30,298.42197
Adjumani,Northern,2018-10-31,298.4275
Adjumani,Northern,2018-11-30,299.77094
Adjumani,Northern,2018-12-31,300.24872
Adjumani,Northern,2019-01-31,302.2078
Adjumani,Northern,2019-02-28,303.09616
Adjumani,Northern,2019-03-31,302.9206
Adjumani,Northern,2019-04-30,300.7995
Adjumani,Northern,2019-05-31,298.69547
Adjumani,Northern,2019-06-30,297.15933
Adjumani,Northern,2019-07-31,296.94843
Adjumani,Northern,2019-08-31,296.83936
Adjumani,Northern,2019-09-30,297.5487
Adjumani,Northern,2019-10-31,297.09247
Adjumani,Northern,2019-11-30,298.21112
Adjumani,Northern,2019-12-31,298.72012
Adjumani,Northern,2020-01-31,300.32196
Adjumani,Northern,2020-02-29,301.22818
Adjumani,Northern,2020-03-31,300.47104
Adjumani,Northern,2020-04-30,299.52365
Adjumani,Northern,2020-05-31,298.4575
Adjumani,Northern,2020-06-30,297.95093
Adjumani,Northern,2020-07-31,296.92947
Adjumani,Northern,2020-08-31,297.2626
Adjumani,Northern,2020-09-30,297.0776
Adjumani,Northern,2020-10-31,297.25943
Adjumani,Northern,2020-11-30,298.17014
Adjumani,Northern,2020-12-31,299.6953
Adjumani,Northern,2021-01-31,301.0129
Adjumani,Northern,2021-02-28,302.14932
Adjumani,Northern,2021-03-31,301.75717
Adjumani,Northern,2021-04-30,299.2678
Adjumani,Northern,2021-05-31,298.24396
Adjumani,Northern,2021-06-30,298.10043
Adjumani,Northern,2021-07-31,297.11676
Adjumani,Northern,2021-08-31,297.77997
Adjumani,Northern,2021-09-30,297.2702
Adjumani,Northern,2021-10-31,298.4834
Adjumani,Northern,2021-11-30,299.92908
Adjumani,Northern,2021-12-31,301.5097
Adjumani,Northern,2022-01-31,300.77463
Adjumani,Northern,2022-02-28,301.39203
Adjumani,Northern,2022-03-31,301.8736
Adjumani,Northern,2022-04-30,299.64487
Adjumani,Northern,2022-05-31,299.08478
Adjumani,Northern,2022-06-30,298.07315
Adjumani,Northern,2022-07-31,297.68292
Adjumani,Northern,2022-08-31,297.05307
Adjumani,Northern,2022-09-30,297.6113
Adjumani,Northern,2022-10-31,298.37103
Adjumani,Northern,2022-11-30,298.02863
Adjumani,Northern,2022-12-31,298.9192
Adjumani,Northern,2023-01-31,301.04495
Adjumani,Northern,2023-02-28,302.38467
Adjumani,Northern,2023-03-31,299.52222
Adjumani,Northern,2023-04-30,299.4698
Adjumani,Northern,2023-05-31,299.3874
Adjumani,Northern,2023-06-30,298.20758
Adjumani,Northern,2023-07-31,298.22415
Adjumani,Northern,2023-08-31,298.81464
Adjumani,Northern,2023-09-30,298.68637
Adjumani,Northern,2023-10-31,299.13947
Adjumani,Northern,2023-11-30,298.67523
Adjumani,Northern,2023-12-31,300.31918
Adjumani,Northern,2024-01-31,301.51105
Adjumani,Northern,2024-02-29,302.32907
Adjumani,Northern,2024-03-31,302.8782
Adjumani,Northern,2024-04-30,299.89633
Adjumani,Northern,2024-05-31,299.93124
Adjumani,Northern,2024-06-30,299.18106
Adjumani,Northern,2024-07-31,298.03354
Adjumani,Northern,2024-08-31,297.53735
Adjumani,Northern,2024-09-30,298.4132
Adjumani,Northern,2024-10-31,298.4453
Adjumani,Northern,2024-11-30,298.60675
Adjumani,Northern,2024-12-31,300.38068
Adjumani,Northern,2025-01-31,301.7751
Adjumani,Northern,2025-02-28,303.8865
Adjumani,Northern,2025-03-31,301.97385
Adjumani,Northern,2025-04-30,299.55444
Adjumani,Northern,2025-05-31,298.9693
Adjumani,Northern,2025-06-30,298.6631
Adjumani,Northern,2025-07-31,297.55255
Adjumani,Northern,2025-08-31,296.99167
Adjumani,Northern,2025-09-30,298.1029
Adjumani,Northern,2025-10-31,297.73993
Agago,Northern,1981-01-31,299.8359
Agago,Northern,1981-02-28,300.0611
Agago,Northern,1981-03-31,298.30396
Agago,Northern,1981-04-30,296.5628
Agago,Northern,1981-05-31,295.92096
Agago,Northern,1981-06-30,295.67664
Agago,Northern,1981-07-31,294.62396
Agago,Northern,1981-08-31,295.0423
Agago,Northern,1981-09-30,295.21338
Agago,Northern,1981-10-31,296.78162
Agago,Northern,1981-11-30,297.07013
Agago,Northern,1981-12-31,298.70557
Agago,Northern,1982-01-31,299.3371
Agago,Northern,1982-02-28,299.21036
Agago,Northern,1982-03-31,299.87607
Agago,Northern,1982-04-30,297.13788
Agago,Northern,1982-05-31,295.7397
Agago,Northern,1982-06-30,295.27118
Agago,Northern,1982-07-31,294.82437
Agago,Northern,1982-08-31,294.94662
Agago,Northern,1982-09-30,296.04266
Agago,Northern,1982-10-31,295.7538
Agago,Northern,1982-11-30,295.54086
Agago,Northern,1982-12-31,296.45874
Agago,Northern,1983-01-31,297.56253
Agago,Northern,1983-02-28,299.59653
Agago,Northern,1983-03-31,300.39313
Agago,Northern,1983-04-30,297.5181
Agago,Northern,1983-05-31,296.5672
Agago,Northern,1983-06-30,295.8983
Agago,Northern,1983-07-31,295.3145
Agago,Northern,1983-08-31,295.03546
Agago,Northern,1983-09-30,295.24265
Agago,Northern,1983-10-31,295.50882
Agago,Northern,1983-11-30,296.18103
Agago,Northern,1983-12-31,296.9743
Agago,Northern,1984-01-31,297.54132
Agago,Northern,1984-02-29,298.75107
Agago,Northern,1984-03-31,299.24628
Agago,Northern,1984-04-30,296.68927
Agago,Northern,1984-05-31,296.27014
Agago,Northern,1984-06-30,295.28445
Agago,Northern,1984-07-31,294.67096
Agago,Northern,1984-08-31,295.30325
Agago,Northern,1984-09-30,295.9844
Agago,Northern,1984-10-31,297.2477
Agago,Northern,1984-11-30,296.6926
Agago,Northern,1984-12-31,297.16495
Agago,Northern,1985-01-31,299.057
Agago,Northern,1985-02-28,298.37656
Agago,Northern,1985-03-31,298.82074
Agago,Northern,1985-04-30,295.65063
Agago,Northern,1985-05-31,295.33112
Agago,Northern,1985-06-30,294.85626
Agago,Northern,1985-07-31,293.9463
Agago,Northern,1985-08-31,294.4144
Agago,Northern,1985-09-30,295.39365
Agago,Northern,1985-10-31,297.05978
Agago,Northern,1985-11-30,296.58624
Agago,Northern,1985-12-31,298.52963
Agago,Northern,1986-01-31,299.49902
Agago,Northern,1986-02-28,298.5252
Agago,Northern,1986-03-31,297.64825
Agago,Northern,1986-04-30,296.68427
Agago,Northern,1986-05-31,295.76746
Agago,Northern,1986-06-30,294.81985
Agago,Northern,1986-07-31,294.56216
Agago,Northern,1986-08-31,295.51538
Agago,Northern,1986-09-30,295.62125
Agago,Northern,1986-10-31,296.98596
Agago,Northern,1986-11-30,296.88266
Agago,Northern,1986-12-31,298.08228
Agago,Northern,1987-01-31,300.10236
Agago,Northern,1987-02-28,299.55063
Agago,Northern,1987-03-31,298.55823
Agago,Northern,1987-04-30,297.69174
Agago,Northern,1987-05-31,296.15643
Agago,Northern,1987-06-30,295.58774
Agago,Northern,1987-07-31,296.13208
Agago,Northern,1987-08-31,296.0545
Agago,Northern,1987-09-30,296.68042
Agago,Northern,1987-10-31,298.03598
Agago,Northern,1987-11-30,297.23715
Agago,Northern,1987-12-31,298.71188
Agago,Northern,2000-01-31,299.21124
Agago,Northern,2000-02-29,299.62628
Agago,Northern,2000-03-31,299.75497
Agago,Northern,2000-04-30,298.33673
Agago,Northern,2000-05-31,296.85522
Agago,Northern,2000-06-30,296.3156
Agago,Northern,2000-07-31,295.06598
Agago,Northern,2000-08-31,295.07123
Agago,Northern,2000-09-30,296.8416
Agago,Northern,2000-10-31,296.16943
Agago,Northern,2000-11-30,297.1199
Agago,Northern,2000-12-31,297.74136
Agago,Northern,2001-01-31,297.4587
Agago,Northern,2001-02-28,299.31976
Agago,Northern,2001-03-31,298.2841
Agago,Northern,2001-04-30,296.91458
Agago,Northern,2001-05-31,296.10464
Agago,Northern,2001-06-30,295.1267
Agago,Northern,2001-07-31,294.9356
Agago,Northern,2001-08-31,295.18436
Agago,Northern,2001-09-30,295.93707
Agago,Northern,2001-10-31,296.57004
Agago,Northern,2001-11-30,296.3946
Agago,Northern,2001-12-31,298.4209
Agago,Northern,2002-01-31,298.67014
Agago,Northern,2002-02-28,300.50604
Agago,Northern,2002-03-31,297.7238
Agago,Northern,2002-04-30,297.73962
Agago,Northern,2002-05-31,296.80435
Agago,Northern,2002-06-30,296.90234
Agago,Northern,2002-07-31,297.36786
Agago,Northern,2002-08-31,296.55838
Agago,Northern,2002-09-30,298.94095
Agago,Northern,2002-10-31,298.0753
Agago,Northern,2002-11-30,297.9671
Agago,Northern,2002-12-31,298.40762
Agago,Northern,2003-01-31,299.23056
Agago,Northern,2003-02-28,300.88577
Agago,Northern,2003-03-31,300.63965
Agago,Northern,2003-04-30,298.15265
Agago,Northern,2003-05-31,296.3943
Agago,Northern,2003-06-30,295.3265
Agago,Northern,2003-07-31,294.99814
Agago,Northern,2003-08-31,295.15924
Agago,Northern,2003-09-30,296.26752
Agago,Northern,2003-10-31,298.55325
Agago,Northern,2003-11-30,298.80463
Agago,Northern,2003-12-31,298.63052
Agago,Northern,2004-01-31,299.42474
Agago,Northern,2004-02-29,299.60028
Agago,Northern,2004-03-31,301.20282
Agago,Northern,2004-04-30,297.012
Agago,Northern,2004-05-31,296.33365
Agago,Northern,2004-06-30,295.6354
Agago,Northern,2004-07-31,295.43097
Agago,Northern,2004-08-31,295.57568
Agago,Northern,2004-09-30,296.34848
Agago,Northern,2004-10-31,297.74454
Agago,Northern,2004-11-30,296.79706
Agago,Northern,2004-12-31,298.18604
Agago,Northern,2005-01-31,299.17032
Agago,Northern,2005-02-28,300.91644
Agago,Northern,2005-03-31,298.90082
Agago,Northern,2005-04-30,298.8252
Agago,Northern,2005-05-31,296.1792
Agago,Northern,2005-06-30,296.12335
Agago,Northern,2005-07-31,295.3597
Agago,Northern,2005-08-31,295.85434
Agago,Northern,2005-09-30,296.18146
Agago,Northern,2005-10-31,298.0191
Agago,Northern,2005-11-30,298.7198
Agago,Northern,2005-12-31,299.93683
Agago,Northern,2006-01-31,299.78424
Agago,Northern,2006-02-28,300.02972
Agago,Northern,2006-03-31,297.95703
Agago,Northern,2006-04-30,296.71967
Agago,Northern,2006-05-31,295.94217
Agago,Northern,2006-06-30,295.62817
Agago,Northern,2006-07-31,295.499
Agago,Northern,2006-08-31,295.48798
Agago,Northern,2006-09-30,296.36603
Agago,Northern,2006-10-31,297.826
Agago,Northern,2006-11-30,296.47528
Agago,Northern,2006-12-31,296.8388
Agago,Northern,2007-01-31,298.29666
Agago,Northern,2007-02-28,298.42358
Agago,Northern,2007-03-31,299.15665
Agago,Northern,2007-04-30,298.2886
Agago,Northern,2007-05-31,297.0235
Agago,Northern,2007-06-30,295.42865
Agago,Northern,2007-07-31,294.97217
Agago,Northern,2007-08-31,295.11594
Agago,Northern,2007-09-30,295.3112
Agago,Northern,2007-10-31,296.997
Agago,Northern,2007-11-30,297.9616
Agago,Northern,2007-12-31,298.70963
Agago,Northern,2008-01-31,299.32306
Agago,Northern,2008-02-29,298.77063
Agago,Northern,2008-03-31,297.76776
Agago,Northern,2008-04-30,296.9821
Agago,Northern,2008-05-31,297.32843
Agago,Northern,2008-06-30,295.74765
Agago,Northern,2008-07-31,294.88992
Agago,Northern,2008-08-31,295.31683
Agago,Northern,2008-09-30,296.3118
Agago,Northern,2008-10-31,296.1336
Agago,Northern,2008-11-30,296.83563
Agago,Northern,2008-12-31,298.1859
Agago,Northern,2009-01-31,298.3697
Agago,Northern,2009-02-28,299.3892
Agago,Northern,2009-03-31,299.8623
Agago,Northern,2009-04-30,297.23645
Agago,Northern,2009-05-31,296.8913
Agago,Northern,2009-06-30,296.85602
Agago,Northern,2009-07-31,296.52643
Agago,Northern,2009-08-31,297.4087
Agago,Northern,2009-09-30,297.81445
Agago,Northern,2009-10-31,297.94193
Agago,Northern,2009-11-30,298.58655
Agago,Northern,2009-12-31,297.91464
Agago,Northern,2010-01-31,299.09564
Agago,Northern,2010-02-28,299.3284
Agago,Northern,2010-03-31,298.39987
Agago,Northern,2010-04-30,298.18695
Agago,Northern,2010-05-31,296.6658
Agago,Northern,2010-06-30,296.2859
Agago,Northern,2010-07-31,295.45898
Agago,Northern,2010-08-31,295.56454
Agago,Northern,2010-09-30,296.12384
Agago,Northern,2010-10-31,296.72153
Agago,Northern,2010-11-30,298.4083
Agago,Northern,2010-12-31,297.9096
Agago,Northern,2011-01-31,299.1453
Agago,Northern,2011-02-28,299.6134
Agago,Northern,2011-03-31,298.5897
Agago,Northern,2011-04-30,298.27368
Agago,Northern,2011-05-31,296.82404
Agago,Northern,2011-06-30,296.20087
Agago,Northern,2011-07-31,295.67514
Agago,Northern,2011-08-31,295.27176
Agago,Northern,2011-09-30,295.62567
Agago,Northern,2011-10-31,296.37286
Agago,Northern,2011-11-30,295.7875
Agago,Northern,2011-12-31,297.02542
Agago,Northern,2012-01-31,298.22733
Agago,Northern,2012-02-29,299.58353
Agago,Northern,2012-03-31,300.8343
Agago,Northern,2012-04-30,297.26547
Agago,Northern,2012-05-31,296.28647
Agago,Northern,2012-06-30,295.57455
Agago,Northern,2012-07-31,295.0136
Agago,Northern,2012-08-31,295.25568
Agago,Northern,2012-09-30,295.58432
Agago,Northern,2012-10-31,296.6647
Agago,Northern,2012-11-30,296.5515
Agago,Northern,2012-12-31,297.0392
Agago,Northern,2013-01-31,297.99268
Agago,Northern,2013-02-28,298.9057
Agago,Northern,2013-03-31,298.54556
Agago,Northern,2013-04-30,296.40997
Agago,Northern,2013-05-31,296.218
Agago,Northern,2013-06-30,295.9065
Agago,Northern,2013-07-31,295.40295
Agago,Northern,2013-08-31,295.34122
Agago,Northern,2013-09-30,295.82916
Agago,Northern,2013-10-31,296.30884
Agago,Northern,2013-11-30,296.5534
Agago,Northern,2013-12-31,297.60284
Agago,Northern,2014-01-31,298.91425
Agago,Northern,2014-02-28,299.39978
Agago,Northern,2014-03-31,299.256
Agago,Northern,2014-04-30,298.8512
Agago,Northern,2014-05-31,297.21835
Agago,Northern,2014-06-30,296.11935
Agago,Northern,2014-07-31,295.93155
Agago,Northern,2014-08-31,295.16574
Agago,Northern,2014-09-30,296.31635
Agago,Northern,2014-10-31,296.19952
Agago,Northern,2014-11-30,297.13217
Agago,Northern,2014-12-31,297.62393
Agago,Northern,2015-01-31,298.42075
Agago,Northern,2015-02-28,300.15674
Agago,Northern,2015-03-31,300.80746
Agago,Northern,2015-04-30,296.57834
Agago,Northern,2015-05-31,296.35355
Agago,Northern,2015-06-30,295.76035
Agago,Northern,2015-07-31,295.9908
Agago,Northern,2015-08-31,296.6416
Agago,Northern,2015-09-30,297.79028
Agago,Northern,2015-10-31,297.6504
Agago,Northern,2015-11-30,296.68658
Agago,Northern,2015-12-31,297.44522
Agago,Northern,2016-01-31,298.98972
Agago,Northern,2016-02-29,300.7962
Agago,Northern,2016-03-31,301.13068
Agago,Northern,2016-04-30,297.77838
Agago,Northern,2016-05-31,297.0551
Agago,Northern,2016-06-30,296.68854
Agago,Northern,2016-07-31,295.99496
Agago,Northern,2016-08-31,296.12262
Agago,Northern,2016-09-30,297.5341
Agago,Northern,2016-10-31,298.5595
Agago,Northern,2016-11-30,299.1269
Agago,Northern,2016-12-31,299.71503
Agago,Northern,2017-01-31,299.9772
Agago,Northern,2017-02-28,299.80008
Agago,Northern,2017-03-31,300.1771
Agago,Northern,2017-04-30,299.79892
Agago,Northern,2017-05-31,297.06512
Agago,Northern,2017-06-30,297.58243
Agago,Northern,2017-07-31,295.5004
Agago,Northern,2017-08-31,295.65012
Agago,Northern,2017-09-30,296.06613
Agago,Northern,2017-10-31,297.02594
Agago,Northern,2017-11-30,296.66547
Agago,Northern,2017-12-31,298.3979
Agago,Northern,2018-01-31,298.33173
Agago,Northern,2018-02-28,300.31165
Agago,Northern,2018-03-31,297.19846
Agago,Northern,2018-04-30,295.86923
Agago,Northern,2018-05-31,296.14767
Agago,Northern,2018-06-30,295.4495
Agago,Northern,2018-07-31,295.45038
Agago,Northern,2018-08-31,295.77438
Agago,Northern,2018-09-30,296.996
Agago,Northern,2018-10-31,297.5312
Agago,Northern,2018-11-30,298.93692
Agago,Northern,2018-12-31,298.63568
Agago,Northern,2019-01-31,300.0921
Agago,Northern,2019-02-28,300.67905
Agago,Northern,2019-03-31,300.81168
Agago,Northern,2019-04-30,300.11823
Agago,Northern,2019-05-31,297.4069
Agago,Northern,2019-06-30,295.81195
Agago,Northern,2019-07-31,295.29068
Agago,Northern,2019-08-31,295.26923
Agago,Northern,2019-09-30,296.35834
Agago,Northern,2019-10-31,295.93362
Agago,Northern,2019-11-30,296.6945
Agago,Northern,2019-12-31,296.51578
Agago,Northern,2020-01-31,298.04248
Agago,Northern,2020-02-29,298.37167
Agago,Northern,2020-03-31,297.953
Agago,Northern,2020-04-30,297.47464
Agago,Northern,2020-05-31,296.49747
Agago,Northern,2020-06-30,296.02927
Agago,Northern,2020-07-31,295.24933
Agago,Northern,2020-08-31,295.70306
Agago,Northern,2020-09-30,295.66348
Agago,Northern,2020-10-31,295.9373
Agago,Northern,2020-11-30,296.5169
Agago,Northern,2020-12-31,297.24725
Agago,Northern,2021-01-31,298.0917
Agago,Northern,2021-02-28,299.23062
Agago,Northern,2021-03-31,299.83817
Agago,Northern,2021-04-30,297.50153
Agago,Northern,2021-05-31,296.46948
Agago,Northern,2021-06-30,296.67245
Agago,Northern,2021-07-31,295.2371
Agago,Northern,2021-08-31,296.06348
Agago,Northern,2021-09-30,296.001
Agago,Northern,2021-10-31,297.15198
Agago,Northern,2021-11-30,298.3922
Agago,Northern,2021-12-31,299.33728
Agago,Northern,2022-01-31,298.85864
Agago,Northern,2022-02-28,299.23636
Agago,Northern,2022-03-31,299.9544
Agago,Northern,2022-04-30,298.32208
Agago,Northern,2022-05-31,296.9344
Agago,Northern,2022-06-30,295.7811
Agago,Northern,2022-07-31,295.96817
Agago,Northern,2022-08-31,295.61884
Agago,Northern,2022-09-30,296.55063
Agago,Northern,2022-10-31,298.0032
Agago,Northern,2022-11-30,298.15814
Agago,Northern,2022-12-31,298.45514
Agago,Northern,2023-01-31,299.2486
Agago,Northern,2023-02-28,300.52472
Agago,Northern,2023-03-31,298.25888
Agago,Northern,2023-04-30,298.19818
Agago,Northern,2023-05-31,298.00653
Agago,Northern,2023-06-30,297.18552
Agago,Northern,2023-07-31,296.94864
Agago,Northern,2023-08-31,298.10944
Agago,Northern,2023-09-30,297.7442
Agago,Northern,2023-10-31,298.3735
Agago,Northern,2023-11-30,297.9284
Agago,Northern,2023-12-31,299.3974
Agago,Northern,2024-01-31,299.4376
Agago,Northern,2024-02-29,300.70148
Agago,Northern,2024-03-31,301.3686
Agago,Northern,2024-04-30,297.67227
Agago,Northern,2024-05-31,297.76834
Agago,Northern,2024-06-30,297.2893
Agago,Northern,2024-07-31,296.39346
Agago,Northern,2024-08-31,296.32
Agago,Northern,2024-09-30,297.67273
Agago,Northern,2024-10-31,297.25336
Agago,Northern,2024-11-30,297.41656
Agago,Northern,2024-12-31,298.462
Agago,Northern,2025-01-31,299.2685
Agago,Northern,2025-02-28,301.24017
Agago,Northern,2025-03-31,299.85477
Agago,Northern,2025-04-30,298.20428
Agago,Northern,2025-05-31,296.95682
Agago,Northern,2025-06-30,296.98523
Agago,Northern,2025-07-31,296.2481
Agago,Northern,2025-08-31,295.661
Agago,Northern,2025-09-30,296.8325
Agago,Northern,2025-10-31,296.3504
Alebtong,Northern,1981-01-31,298.98352
Alebtong,Northern,1981-02-28,299.7796
Alebtong,Northern,1981-03-31,297.8498
Alebtong,Northern,1981-04-30,296.13513
Alebtong,Northern,1981-05-31,295.8504
Alebtong,Northern,1981-06-30,295.47052
Alebtong,Northern,1981-07-31,294.58798
Alebtong,Northern,1981-08-31,294.8211
Alebtong,Northern,1981-09-30,295.02722
Alebtong,Northern,1981-10-31,296.11603
Alebtong,Northern,1981-11-30,296.4669
Alebtong,Northern,1981-12-31,297.68542
Alebtong,Northern,1982-01-31,298.5791
Alebtong,Northern,1982-02-28,299.37482
Alebtong,Northern,1982-03-31,299.18536
Alebtong,Northern,1982-04-30,296.48267
Alebtong,Northern,1982-05-31,295.64276
Alebtong,Northern,1982-06-30,295.161
Alebtong,Northern,1982-07-31,294.73022
Alebtong,Northern,1982-08-31,294.66162
Alebtong,Northern,1982-09-30,295.58963
Alebtong,Northern,1982-10-31,295.24692
Alebtong,Northern,1982-11-30,295.36414
Alebtong,Northern,1982-12-31,296.29034
Alebtong,Northern,1983-01-31,297.96774
Alebtong,Northern,1983-02-28,299.94083
Alebtong,Northern,1983-03-31,300.14767
Alebtong,Northern,1983-04-30,297.01526
Alebtong,Northern,1983-05-31,296.1725
Alebtong,Northern,1983-06-30,295.66962
Alebtong,Northern,1983-07-31,295.18738
Alebtong,Northern,1983-08-31,294.95874
Alebtong,Northern,1983-09-30,295.01666
Alebtong,Northern,1983-10-31,295.30328
Alebtong,Northern,1983-11-30,295.7929
Alebtong,Northern,1983-12-31,296.2325
Alebtong,Northern,1984-01-31,297.29907
Alebtong,Northern,1984-02-29,299.174
Alebtong,Northern,1984-03-31,299.00476
Alebtong,Northern,1984-04-30,296.39767
Alebtong,Northern,1984-05-31,295.96872
Alebtong,Northern,1984-06-30,295.13135
Alebtong,Northern,1984-07-31,294.41342
Alebtong,Northern,1984-08-31,294.99484
Alebtong,Northern,1984-09-30,295.6017
Alebtong,Northern,1984-10-31,296.526
Alebtong,Northern,1984-11-30,296.10562
Alebtong,Northern,1984-12-31,296.75714
Alebtong,Northern,1985-01-31,298.88156
Alebtong,Northern,1985-02-28,297.7326
Alebtong,Northern,1985-03-31,298.57297
Alebtong,Northern,1985-04-30,295.5348
