district,region,date,mean_rainfall
Isingiro,Western,1999-12-01,87.1555721507353
Jinja,Eastern,1999-12-01,109.22235107421875
Kaabong,Northern,1999-12-01,17.042799606821895
Kabale,Western,1999-12-01,68.69189453125
Kabarole,Western,1999-12-01,101.85936364462209
Kaberamaido,Eastern,1999-12-01,36.67016180630388
Kagadi,Western,1999-12-01,69.268642578125
Kakumiro,Western,1999-12-01,60.66521467242325
Kalaki,Eastern,1999-12-01,33.922892252604164
Kalangala,Central,1999-12-01,216.16123560855263
Kaliro,Eastern,1999-12-01,51.2292245718149
Kalungu,Central,1999-12-01,83.4314716045673
Kampala,Central,1999-12-01,122.79147774832589
Kamuli,Eastern,1999-12-01,63.875908203125
Kamwenge,Western,1999-12-01,94.19178602430556
Kanungu,Western,1999-12-01,131.0136474609375
Kapchorwa,Eastern,1999-12-01,51.790614536830354
Kapelebyong,Eastern,1999-12-01,28.382574462890624
Karenga,Northern,1999-12-01,14.53344425154321
Kasese,Western,1999-12-01,106.3174893465909
Kassanda,Central,1999-12-01,74.158544921875
Katakwi,Eastern,1999-12-01,26.013219884923988
Kayunga,Central,1999-12-01,56.667916434151785
Kazo,Western,1999-12-01,86.62363688151042
Kibaale,Western,1999-12-01,96.0109665329392
Kiboga,Central,1999-12-01,49.44896024816177
Kibuku,Eastern,1999-12-01,46.63481852213542
Kikuube,Western,1999-12-01,47.51755215259308
Kiruhura,Western,1999-12-01,86.96630859375
Kiryandongo,Western,1999-12-01,36.68229713760504
Kisoro,Western,1999-12-01,123.53792317708333
Kitagwenda,Western,1999-12-01,94.46854831861413
Kitgum,Northern,1999-12-01,22.052847335587686
Koboko,Northern,1999-12-01,30.841039021809895
Kole,Northern,1999-12-01,31.929293724798388
Kotido,Northern,1999-12-01,16.66480630131091
Kumi,Eastern,1999-12-01,36.05741838727678
Kwania,Northern,1999-12-01,37.843774912308675
Kween,Eastern,1999-12-01,37.98592307350852
Kyankwanzi,Central,1999-12-01,42.82233052314082
Kyegegwa,Western,1999-12-01,94.02629865679825
Kyenjojo,Western,1999-12-01,87.8956346387987
Kyotera,Central,1999-12-01,116.293017578125
Lamwo,Northern,1999-12-01,20.470770711952685
Lira,Northern,1999-12-01,36.000971137152774
Luuka,Eastern,1999-12-01,75.55548706054688
Luwero,Central,1999-12-01,53.234681825380065
Lwengo,Central,1999-12-01,91.35223747702206
Lyantonde,Central,1999-12-01,85.02640086206897
Madi Okollo,Northern,1999-12-01,28.462989010027986
Manafwa,Eastern,1999-12-01,58.75614275251116
Maracha,Northern,1999-12-01,36.51299235026042
Masaka,Central,1999-12-01,109.90992930237677
Masindi,Western,1999-12-01,33.31269848831301
Mayuge,Eastern,1999-12-01,121.53842298119469
Mbale,Eastern,1999-12-01,64.91775512695312
Mbarara,Western,1999-12-01,89.13990478515625
Mitooma,Western,1999-12-01,129.7375919117647
Mityana,Central,1999-12-01,94.68791457841981
Moroto,Northern,1999-12-01,23.179666453394397
Moyo,Northern,1999-12-01,-538.1952039930555
Mpigi,Central,1999-12-01,115.63578204719387
Mubende,Central,1999-12-01,82.77644399578652
Mukono,Central,1999-12-01,150.4120883736559
Nabilatuk,Northern,1999-12-01,22.525510694159838
Nakapiripirit,Northern,1999-12-01,28.527522992484176
Nakaseke,Central,1999-12-01,39.935389927455354
Nakasongola,Central,1999-12-01,34.24172257133152
Namayingo,Eastern,1999-12-01,101.08033733603395
Namisindwa,Eastern,1999-12-01,50.40124850802951
Namutumba,Eastern,1999-12-01,68.97006112557871
Napak,Northern,1999-12-01,25.83721672998716
Nebbi,Northern,1999-12-01,38.56197472774621
Ngora,Eastern,1999-12-01,42.9917822265625
Ntoroko,Western,1999-12-01,-156.1686480978261
Ntungamo,Western,1999-12-01,88.69819779829545
Nwoya,Northern,1999-12-01,29.23095703125
Obongi,Northern,1999-12-01,22.979878743489582
Omoro,Northern,1999-12-01,28.039168447818398
Otuke,Northern,1999-12-01,27.599464699074073
Oyam,Northern,1999-12-01,24.090234031139964
Pader,Northern,1999-12-01,26.90014874493634
Pakwach,Northern,1999-12-01,24.473869077620968
Pallisa,Eastern,1999-12-01,44.498500279017854
Rakai,Central,1999-12-01,99.99698739681604
Rubanda,Western,1999-12-01,93.23841441761364
Rubirizi,Western,1999-12-01,106.2071308992347
Rukiga,Western,1999-12-01,76.9559795673077
Rukungiri,Western,1999-12-01,120.26623046875
Rwampara,Western,1999-12-01,90.87120361328125
Serere,Eastern,1999-12-01,46.82634797643443
Sheema,Western,1999-12-01,94.95555579144022
Sironko,Eastern,1999-12-01,61.287841796875
Soroti,Eastern,1999-12-01,36.658712184175535
Ssembabule,Central,1999-12-01,82.69904296875
Tororo,Eastern,1999-12-01,80.84869879645271
Wakiso,Central,1999-12-01,141.38026012073863
Yumbe,Northern,1999-12-01,23.61778992491883
Zombo,Northern,1999-12-01,-302.8338833512931
Abim,Northern,2000-01-01,4.782292905061142
Adjumani,Northern,2000-01-01,6.425598748839728
Agago,Northern,2000-01-01,6.068909231540376
Alebtong,Northern,2000-01-01,8.481484549386161
Amolatar,Northern,2000-01-01,16.63374764578683
Amudat,Northern,2000-01-01,8.135676545916864
Amuria,Eastern,2000-01-01,6.803811114767323
Amuru,Northern,2000-01-01,8.422481105638587
Apac,Northern,2000-01-01,16.18279201701536
Arua,Northern,2000-01-01,11.367535565350506
Budaka,Eastern,2000-01-01,22.16638401576451
Bududa,Eastern,2000-01-01,24.622927579012785
Bugiri,Eastern,2000-01-01,40.5965576171875
Bugweri,Eastern,2000-01-01,38.58543043870192
Buhweju,Western,2000-01-01,52.04774058948863
Buikwe,Central,2000-01-01,38.391927083333336
Bukedea,Eastern,2000-01-01,13.12062526393581
Bukomansimbi,Central,2000-01-01,29.447439093338815
Bukwo,Eastern,2000-01-01,22.742748442150297
Bulambuli,Eastern,2000-01-01,20.54414783824574
Buliisa,Western,2000-01-01,-134.46708838619404
Bundibugyo,Western,2000-01-01,49.95728759765625
Bunyangabu,Western,2000-01-01,54.63880615234375
Bushenyi,Western,2000-01-01,57.411302839006694
Busia,Eastern,2000-01-01,43.261311848958336
Butaleja,Eastern,2000-01-01,28.92177734375
Butambala,Central,2000-01-01,52.00238545735677
Butebo,Eastern,2000-01-01,15.208014594184029
Buvuma,Central,2000-01-01,38.171111022534014
Buyende,Eastern,2000-01-01,18.2117919921875
Dokolo,Northern,2000-01-01,11.037114461263021
Gomba,Central,2000-01-01,43.852530343191965
Gulu,Northern,2000-01-01,9.845829404633621
Hoima,Western,2000-01-01,-423.4175824175824
Ibanda,Western,2000-01-01,41.94466624540441
Iganga,Eastern,2000-01-01,33.18452380952381
Isingiro,Western,2000-01-01,47.14183134191177
Jinja,Eastern,2000-01-01,31.921524047851562
Kaabong,Northern,2000-01-01,5.281688017003677
Kabale,Western,2000-01-01,51.37796502364309
Kabarole,Western,2000-01-01,42.65416628815407
Kaberamaido,Eastern,2000-01-01,12.9066109492861
Kagadi,Western,2000-01-01,22.3825634765625
Kakumiro,Western,2000-01-01,21.48622318736294
Kalaki,Eastern,2000-01-01,9.320585250854492
Kalangala,Central,2000-01-01,49.52238384046053
Kaliro,Eastern,2000-01-01,21.79908165564904
Kalungu,Central,2000-01-01,39.37794846754808
Kampala,Central,2000-01-01,50.06703404017857
Kamuli,Eastern,2000-01-01,24.6147998046875
Kamwenge,Western,2000-01-01,33.57257532190393
Kanungu,Western,2000-01-01,48.822018432617185
Kapchorwa,Eastern,2000-01-01,25.773311070033483
Kapelebyong,Eastern,2000-01-01,5.431273651123047
Karenga,Northern,2000-01-01,8.408117223668981
Kasese,Western,2000-01-01,41.99212091619318
Kassanda,Central,2000-01-01,37.41300048828125
Katakwi,Eastern,2000-01-01,7.020794017894848
Kayunga,Central,2000-01-01,26.198543003627233
Kazo,Western,2000-01-01,33.83721415201823
Kibaale,Western,2000-01-01,24.279151710304053
Kiboga,Central,2000-01-01,30.869786879595587
Kibuku,Eastern,2000-01-01,19.5135498046875
Kikuube,Western,2000-01-01,18.957050729305188
Kiruhura,Western,2000-01-01,42.82743243781888
Kiryandongo,Western,2000-01-01,14.724605271796218
Kisoro,Western,2000-01-01,62.8470458984375
Kitagwenda,Western,2000-01-01,38.93794051460598
Kitgum,Northern,2000-01-01,8.449600447469683
Koboko,Northern,2000-01-01,13.843083699544271
Kole,Northern,2000-01-01,12.612846128402218
Kotido,Northern,2000-01-01,4.698352878376589
Kumi,Eastern,2000-01-01,9.885770089285714
Kwania,Northern,2000-01-01,14.688046825175382
Kween,Eastern,2000-01-01,16.450729370117188
Kyankwanzi,Central,2000-01-01,19.023099102551424
Kyegegwa,Western,2000-01-01,27.976744534676534
Kyenjojo,Western,2000-01-01,30.997216162743506
Kyotera,Central,2000-01-01,42.458319091796874
Lamwo,Northern,2000-01-01,9.538433527542374
Lira,Northern,2000-01-01,11.032798936631945
Luuka,Eastern,2000-01-01,28.8399169921875
Luwero,Central,2000-01-01,32.550147804054056
Lwengo,Central,2000-01-01,33.65652286305147
Lyantonde,Central,2000-01-01,36.42844154094828
Madi Okollo,Northern,2000-01-01,9.603409952192164
Manafwa,Eastern,2000-01-01,24.678414481026785
Maracha,Northern,2000-01-01,12.92177734375
Masaka,Central,2000-01-01,37.96188311509683
Masindi,Western,2000-01-01,18.369239869156505
Mayuge,Eastern,2000-01-01,27.308619676438052
Mbale,Eastern,2000-01-01,24.65228271484375
Mbarara,Western,2000-01-01,43.427978515625
Mitooma,Western,2000-01-01,56.589832979090076
Mityana,Central,2000-01-01,46.560814047759436
Moroto,Northern,2000-01-01,3.4242238011853448
Moyo,Northern,2000-01-01,-548.6086154513889
Mpigi,Central,2000-01-01,54.66315070950255
Mubende,Central,2000-01-01,31.54103757022472
Mukono,Central,2000-01-01,44.25345472110215
Nabilatuk,Northern,2000-01-01,6.596798756083504
Nakapiripirit,Northern,2000-01-01,9.718728367286392
Nakaseke,Central,2000-01-01,29.584420340401785
Nakasongola,Central,2000-01-01,23.012436311141304
Namayingo,Eastern,2000-01-01,25.276532961998456
Namisindwa,Eastern,2000-01-01,24.421646118164062
Namutumba,Eastern,2000-01-01,34.309195059317126
Napak,Northern,2000-01-01,4.7566202242080475
Nebbi,Northern,2000-01-01,15.647779060132576
Ngora,Eastern,2000-01-01,9.45146484375
Ntoroko,Western,2000-01-01,-200.02401069972825
Ntungamo,Western,2000-01-01,49.59905450994318
Nwoya,Northern,2000-01-01,11.98523726736664
Obongi,Northern,2000-01-01,4.674439041702835
Omoro,Northern,2000-01-01,11.917763764003539
Otuke,Northern,2000-01-01,7.979252567997685
Oyam,Northern,2000-01-01,12.23416610502861
Pader,Northern,2000-01-01,8.427658646195024
Pakwach,Northern,2000-01-01,10.104335661857359
Pallisa,Eastern,2000-01-01,13.733293805803571
Rakai,Central,2000-01-01,43.093989534198116
Rubanda,Western,2000-01-01,55.86189408735795
Rubirizi,Western,2000-01-01,40.66941117267219
Rukiga,Western,2000-01-01,50.32082895132211
Rukungiri,Western,2000-01-01,46.22416015625
Rwampara,Western,2000-01-01,56.79183349609375
Serere,Eastern,2000-01-01,10.551402607902151
Sheema,Western,2000-01-01,54.85397206182065
Sironko,Eastern,2000-01-01,23.522064208984375
Soroti,Eastern,2000-01-01,9.033725819689161
Ssembabule,Central,2000-01-01,32.62290364583333
Tororo,Eastern,2000-01-01,34.873634132179056
Wakiso,Central,2000-01-01,51.27844793146307
Yumbe,Northern,2000-01-01,7.494551225142046
Zombo,Northern,2000-01-01,-323.77047413793105
Abim,Northern,2000-02-01,10.262838612432065
Adjumani,Northern,2000-02-01,9.264216961246905
Agago,Northern,2000-02-01,8.512446310667865
Alebtong,Northern,2000-02-01,17.016614018654337
Amolatar,Northern,2000-02-01,24.247942243303573
Amudat,Northern,2000-02-01,6.74925375884434
Amuria,Eastern,2000-02-01,16.448145327360734
Amuru,Northern,2000-02-01,9.574597698709239
Apac,Northern,2000-02-01,18.329169839115465
Arua,Northern,2000-02-01,13.321463919974661
Budaka,Eastern,2000-02-01,21.581327165876115
Bududa,Eastern,2000-02-01,21.82979791814631
Bugiri,Eastern,2000-02-01,38.94556949013158
Bugweri,Eastern,2000-02-01,43.07693716195914
Buhweju,Western,2000-02-01,43.27289928089488
Buikwe,Central,2000-02-01,50.156758626302086
Bukedea,Eastern,2000-02-01,17.36631816142314
Bukomansimbi,Central,2000-02-01,33.02060418379934
Bukwo,Eastern,2000-02-01,16.29391334170387
Bulambuli,Eastern,2000-02-01,19.58968561345881
Buliisa,Western,2000-02-01,-134.64294251399255
Bundibugyo,Western,2000-02-01,46.05138346354167
Bunyangabu,Western,2000-02-01,42.51297607421875
Bushenyi,Western,2000-02-01,54.27935791015625
Busia,Eastern,2000-02-01,31.256296793619793
Butaleja,Eastern,2000-02-01,33.533843994140625
Butambala,Central,2000-02-01,38.178672790527344
Butebo,Eastern,2000-02-01,13.500216166178385
Buvuma,Central,2000-02-01,30.24114450467687
Buyende,Eastern,2000-02-01,20.703542401713708
Dokolo,Northern,2000-02-01,24.218092176649307
Gomba,Central,2000-02-01,35.361646379743306
Gulu,Northern,2000-02-01,8.79767056169181
Hoima,Western,2000-02-01,-424.56005322802196
Ibanda,Western,2000-02-01,34.52795769186581
Iganga,Eastern,2000-02-01,40.32207961309524
Isingiro,Western,2000-02-01,46.27413258272059
Jinja,Eastern,2000-02-01,41.83385721842448
Kaabong,Northern,2000-02-01,9.91061341528799
Kabale,Western,2000-02-01,49.3806794819079
Kabarole,Western,2000-02-01,35.48333314407704
Kaberamaido,Eastern,2000-02-01,23.019552296605603
Kagadi,Western,2000-02-01,22.340205078125
Kakumiro,Western,2000-02-01,23.478811163651315
Kalaki,Eastern,2000-02-01,19.749666849772137
Kalangala,Central,2000-02-01,50.33232036389803
Kaliro,Eastern,2000-02-01,21.27716533954327
Kalungu,Central,2000-02-01,36.76957820012019
Kampala,Central,2000-02-01,37.47977992466518
Kamuli,Eastern,2000-02-01,29.118203125
Kamwenge,Western,2000-02-01,26.51581036603009
Kanungu,Western,2000-02-01,45.81917114257813
Kapchorwa,Eastern,2000-02-01,20.558772495814733
Kapelebyong,Eastern,2000-02-01,10.06616668701172
Karenga,Northern,2000-02-01,11.757447796103396
Kasese,Western,2000-02-01,36.092249644886365
Kassanda,Central,2000-02-01,31.637990315755207
Katakwi,Eastern,2000-02-01,12.961340002111486
Kayunga,Central,2000-02-01,27.579232352120535
Kazo,Western,2000-02-01,28.292340596516926
Kibaale,Western,2000-02-01,28.086010082347972
Kiboga,Central,2000-02-01,36.61737419577206
Kibuku,Eastern,2000-02-01,18.020314534505207
Kikuube,Western,2000-02-01,17.71375810339096
Kiruhura,Western,2000-02-01,36.473797233737244
Kiryandongo,Western,2000-02-01,13.329134388130251
Kisoro,Western,2000-02-01,60.1524658203125
Kitagwenda,Western,2000-02-01,35.945869777513586
Kitgum,Northern,2000-02-01,10.742032634678171
Koboko,Northern,2000-02-01,13.073131561279297
Kole,Northern,2000-02-01,14.740981563445061
Kotido,Northern,2000-02-01,8.636177192300053
Kumi,Eastern,2000-02-01,16.546613420758927
Kwania,Northern,2000-02-01,20.93112494021046
Kween,Eastern,2000-02-01,14.806110728870738
Kyankwanzi,Central,2000-02-01,24.35145742681962
Kyegegwa,Western,2000-02-01,30.048404091282894
Kyenjojo,Western,2000-02-01,32.20241477272727
Kyotera,Central,2000-02-01,56.06781005859375
Lamwo,Northern,2000-02-01,12.543651516154661
Lira,Northern,2000-02-01,17.434703233506944
Luuka,Eastern,2000-02-01,35.39195861816406
Luwero,Central,2000-02-01,33.4521484375
Lwengo,Central,2000-02-01,38.59503532858456
Lyantonde,Central,2000-02-01,31.001746868265087
Madi Okollo,Northern,2000-02-01,11.030398240729944
Manafwa,Eastern,2000-02-01,24.454960414341517
Maracha,Northern,2000-02-01,14.7464599609375
Masaka,Central,2000-02-01,45.20560079225352
Masindi,Western,2000-02-01,17.349156821646343
Mayuge,Eastern,2000-02-01,23.594441371681416
Mbale,Eastern,2000-02-01,19.767353057861328
Mbarara,Western,2000-02-01,36.403628540039065
Mitooma,Western,2000-02-01,53.90463436351103
Mityana,Central,2000-02-01,38.37148529628538
Moroto,Northern,2000-02-01,6.316765094625539
Moyo,Northern,2000-02-01,-547.6729600694445
Mpigi,Central,2000-02-01,35.682086555325256
Mubende,Central,2000-02-01,29.351930082514045
Mukono,Central,2000-02-01,44.491294942876344
Nabilatuk,Northern,2000-02-01,9.762433161501024
Nakapiripirit,Northern,2000-02-01,11.413092118275317
Nakaseke,Central,2000-02-01,32.07506888253348
Nakasongola,Central,2000-02-01,25.15985054347826
Namayingo,Eastern,2000-02-01,15.945143711419753
Namisindwa,Eastern,2000-02-01,23.45008002387153
Namutumba,Eastern,2000-02-01,30.427327473958332
Napak,Northern,2000-02-01,8.069575897634845
Nebbi,Northern,2000-02-01,11.01402606386127
Ngora,Eastern,2000-02-01,16.32017578125
Ntoroko,Western,2000-02-01,-194.55203379755434
Ntungamo,Western,2000-02-01,44.23560680042613
Nwoya,Northern,2000-02-01,10.536442264629777
Obongi,Northern,2000-02-01,9.109820895724827
Omoro,Northern,2000-02-01,8.26670981353184
Otuke,Northern,2000-02-01,10.90822007921007
Oyam,Northern,2000-02-01,11.52528574768926
Pader,Northern,2000-02-01,10.411835847077546
Pakwach,Northern,2000-02-01,9.668825211063508
Pallisa,Eastern,2000-02-01,15.658070155552455
Rakai,Central,2000-02-01,47.211393536261795
Rubanda,Western,2000-02-01,51.34357244318182
Rubirizi,Western,2000-02-01,41.08057637117347
Rukiga,Western,2000-02-01,52.98775540865385
Rukungiri,Western,2000-02-01,46.9504296875
Rwampara,Western,2000-02-01,52.08162231445313
Serere,Eastern,2000-02-01,17.132198146132172
Sheema,Western,2000-02-01,47.44605022927989
Sironko,Eastern,2000-02-01,23.031935471754807
Soroti,Eastern,2000-02-01,20.24486395653258
Ssembabule,Central,2000-02-01,28.457952473958333
Tororo,Eastern,2000-02-01,36.78207479940878
Wakiso,Central,2000-02-01,38.74679287997159
Yumbe,Northern,2000-02-01,12.001669351156655
Zombo,Northern,2000-02-01,-333.4503973599138
Abim,Northern,2000-03-01,13.820366900900137
Adjumani,Northern,2000-03-01,46.67771020266089
Agago,Northern,2000-03-01,16.404499965431416
Alebtong,Northern,2000-03-01,48.21695631377551
Amolatar,Northern,2000-03-01,54.64619663783482
Amudat,Northern,2000-03-01,15.22294875810731
Amuria,Eastern,2000-03-01,51.43600331182065
Amuru,Northern,2000-03-01,44.687317425271736
Apac,Northern,2000-03-01,66.4091796875
Arua,Northern,2000-03-01,68.04908546241555
Budaka,Eastern,2000-03-01,78.1143798828125
Bududa,Eastern,2000-03-01,65.27742143110795
Bugiri,Eastern,2000-03-01,126.4293277138158
Bugweri,Eastern,2000-03-01,126.0854022686298
Buhweju,Western,2000-03-01,91.28616055575284
Buikwe,Central,2000-03-01,119.169677734375
Bukedea,Eastern,2000-03-01,57.38413877744932
Bukomansimbi,Central,2000-03-01,64.78676243832237
Bukwo,Eastern,2000-03-01,31.57183837890625
Bulambuli,Eastern,2000-03-01,55.09028209339488
Buliisa,Western,2000-03-01,-105.21201609141791
Bundibugyo,Western,2000-03-01,105.10389811197916
Bunyangabu,Western,2000-03-01,108.09772135416667
Bushenyi,Western,2000-03-01,91.92154366629464
Busia,Eastern,2000-03-01,122.19873046875
Butaleja,Eastern,2000-03-01,91.3019775390625
Butambala,Central,2000-03-01,71.16694641113281
Butebo,Eastern,2000-03-01,69.79149034288194
Buvuma,Central,2000-03-01,111.62589019982993
Buyende,Eastern,2000-03-01,67.66012474798387
Dokolo,Northern,2000-03-01,59.430874294704864
Gomba,Central,2000-03-01,71.43593052455357
Gulu,Northern,2000-03-01,36.85155408135776
Hoima,Western,2000-03-01,-384.4647149725275
Ibanda,Western,2000-03-01,87.02824850643383
Iganga,Eastern,2000-03-01,123.4770275297619
Isingiro,Western,2000-03-01,73.15560661764705
Jinja,Eastern,2000-03-01,110.52174886067708
Kaabong,Northern,2000-03-01,13.448125702103757
Kabale,Western,2000-03-01,102.2431704872533
Kabarole,Western,2000-03-01,113.74286882267442
Kaberamaido,Eastern,2000-03-01,62.327131600215516
Kagadi,Western,2000-03-01,93.6150390625
Kakumiro,Western,2000-03-01,85.25855777138158
Kalaki,Eastern,2000-03-01,68.56772867838542
Kalangala,Central,2000-03-01,121.21405993009868
Kaliro,Eastern,2000-03-01,103.49080716646634
Kalungu,Central,2000-03-01,67.1068115234375
Kampala,Central,2000-03-01,102.37625558035714
Kamuli,Eastern,2000-03-01,92.408095703125
Kamwenge,Western,2000-03-01,95.03882740162037
Kanungu,Western,2000-03-01,81.89434814453125
Kapchorwa,Eastern,2000-03-01,53.477565220424104
Kapelebyong,Eastern,2000-03-01,29.886593627929688
Karenga,Northern,2000-03-01,19.073175877700617
Kasese,Western,2000-03-01,83.78377130681818
