District,Region,Date,Precipitation_mm
Rukungiri,Western,1987-12-31,0.00015019366
Rukungiri,Western,1988-01-31,0.00022511852
Rukungiri,Western,1988-02-29,0.00014104765
Rukungiri,Western,1988-03-31,0.00025347678
Rukungiri,Western,1988-04-30,0.0004531761
Rukungiri,Western,1988-05-31,0.0004945827
Rukungiri,Western,1988-06-30,9.938092e-05
Rukungiri,Western,1988-07-31,0.00015720233
Rukungiri,Western,1988-08-31,0.00027844525
Rukungiri,Western,1988-09-30,0.00034154873
Rukungiri,Western,1988-10-31,0.00037221605
Rukungiri,Western,1988-11-30,0.00036687584
Rukungiri,Western,1988-12-31,0.00025664916
Rukungiri,Western,1989-01-31,7.2460345e-05
Rukungiri,Western,1989-02-28,0.00012990524
Rukungiri,Western,1989-03-31,0.00027694614
Rukungiri,Western,1989-04-30,0.0002883366
Rukungiri,Western,1989-05-31,0.00035280932
Rukungiri,Western,1989-06-30,0.0001269409
Rukungiri,Western,1989-07-31,6.4361586e-05
Rukungiri,Western,1989-08-31,0.00016165122
Rukungiri,Western,1989-09-30,0.0003569357
Rukungiri,Western,1989-10-31,0.00038770505
Rukungiri,Western,1989-11-30,0.00026184518
Rukungiri,Western,1989-12-31,0.00024096362
Rukungiri,Western,1990-01-31,0.00015183717
Rukungiri,Western,1990-02-28,0.0002695892
Rukungiri,Western,1990-03-31,0.00041684048
Rukungiri,Western,1990-04-30,0.00028506166
Rukungiri,Western,1990-05-31,0.00033646481
Rukungiri,Western,1990-06-30,5.4390784e-05
Rukungiri,Western,1990-07-31,3.1280153e-05
Rukungiri,Western,1990-08-31,0.00015574224
Rukungiri,Western,1990-09-30,0.00031048458
Rukungiri,Western,1990-10-31,0.00028292072
Rukungiri,Western,1990-11-30,0.00030148702
Rukungiri,Western,1990-12-31,0.00024325906
Rukungiri,Western,1991-01-31,0.00018196626
Rukungiri,Western,1991-02-28,0.00020851301
Rukungiri,Western,1991-03-31,0.00020644741
Rukungiri,Western,1991-04-30,0.0004643968
Rukungiri,Western,1991-05-31,0.0005206453
Rukungiri,Western,1991-06-30,0.0002977175
Rukungiri,Western,1991-07-31,0.00015440445
Rukungiri,Western,1991-08-31,0.00024798865
Rukungiri,Western,1991-09-30,0.00021557057
Rukungiri,Western,1991-10-31,0.00036275332
Rukungiri,Western,1991-11-30,0.0003032448
Rukungiri,Western,1991-12-31,0.00014946987
Rukungiri,Western,1992-01-31,8.824991e-05
Rukungiri,Western,1992-02-29,7.444049e-05
Rukungiri,Western,1992-03-31,0.00018144552
Rukungiri,Western,1992-04-30,0.00033953055
Rukungiri,Western,1992-05-31,0.00027289294
Rukungiri,Western,1992-06-30,0.00031105502
Rukungiri,Western,1992-07-31,9.226073e-05
Rukungiri,Western,1992-08-31,7.232393e-05
Rukungiri,Western,1992-09-30,0.00023419294
Rukungiri,Western,1992-10-31,0.00040383803
Rukungiri,Western,1992-11-30,0.00027178417
Rukungiri,Western,1992-12-31,0.00022419059
Rukungiri,Western,1993-01-31,0.00014343666
Rukungiri,Western,1993-02-28,0.00015464873
Rukungiri,Western,1993-03-31,0.00022686116
Rukungiri,Western,1993-04-30,0.0003248877
Rukungiri,Western,1993-05-31,0.00037169692
Rukungiri,Western,1993-06-30,0.00023443301
Rukungiri,Western,1993-07-31,1.1859188e-05
Rukungiri,Western,1993-08-31,0.00015210305
Rukungiri,Western,1993-09-30,0.00015120186
Rukungiri,Western,1993-10-31,0.0002102383
Rukungiri,Western,1993-11-30,0.0002913124
Rukungiri,Western,1993-12-31,0.00014879442
Rukungiri,Western,1994-01-31,0.00012810992
Rukungiri,Western,1994-02-28,0.00010257747
Rukungiri,Western,1994-03-31,0.00029735177
Rukungiri,Western,1994-04-30,0.00031321633
Rukungiri,Western,1994-05-31,0.00033086754
Rukungiri,Western,1994-06-30,0.00014444039
Rukungiri,Western,1994-07-31,9.4883646e-05
Rukungiri,Western,1994-08-31,0.00018711222
Rukungiri,Western,1994-09-30,0.00026346048
Rukungiri,Western,1994-10-31,0.00030699268
Rukungiri,Western,1994-11-30,0.000460246
Rukungiri,Western,1994-12-31,0.00027147116
Rukungiri,Western,1995-01-31,0.0001165774
Rukungiri,Western,1995-02-28,0.00013326346
Rukungiri,Western,1995-03-31,0.00025092508
Rukungiri,Western,1995-04-30,0.00038035578
Rukungiri,Western,1995-05-31,0.00031778312
Rukungiri,Western,1995-06-30,0.0001917667
Rukungiri,Western,1995-07-31,8.0774014e-05
Rukungiri,Western,1995-08-31,5.20246e-05
Rukungiri,Western,1995-09-30,0.00026000783
Rukungiri,Western,1995-10-31,0.00038353357
Rukungiri,Western,1995-11-30,0.00035729806
Rukungiri,Western,1995-12-31,0.0002273114
Rukungiri,Western,1996-01-31,0.00018914892
Rukungiri,Western,1996-02-29,0.00018507174
Rukungiri,Western,1996-03-31,0.00032300374
Rukungiri,Western,1996-04-30,0.00024790212
Rukungiri,Western,1996-05-31,0.0002544067
Rukungiri,Western,1996-06-30,0.00013197065
Rukungiri,Western,1996-07-31,7.7194316e-05
Rukungiri,Western,1996-08-31,0.00022821571
Rukungiri,Western,1996-09-30,0.00033531585
Rukungiri,Western,1996-10-31,0.00035301535
Rukungiri,Western,1996-11-30,0.00034550892
Rukungiri,Western,1996-12-31,0.00018396408
Rukungiri,Western,1997-01-31,0.00011695211
Rukungiri,Western,1997-02-28,1.0571901e-05
Rukungiri,Western,1997-03-31,0.00018043758
Rukungiri,Western,1997-04-30,0.00046398642
Rukungiri,Western,1997-05-31,0.00033034358
Rukungiri,Western,1997-06-30,0.000107011314
Rukungiri,Western,1997-07-31,7.083841e-05
Rukungiri,Western,1997-08-31,9.593656e-05
Rukungiri,Western,1997-09-30,8.117381e-05
Rukungiri,Western,1997-10-31,0.00038629802
Rukungiri,Western,1997-11-30,0.00043454202
Rukungiri,Western,1997-12-31,0.00032937175
Rukungiri,Western,1998-01-31,0.0003243986
Rukungiri,Western,1998-02-28,0.00017039076
Rukungiri,Western,1998-03-31,0.00027182858
Rukungiri,Western,1998-04-30,0.00035680333
Rukungiri,Western,1998-05-31,0.00035859863
Rukungiri,Western,1998-06-30,9.897793e-05
Rukungiri,Western,1998-07-31,4.3129192e-05
Rukungiri,Western,1998-08-31,0.00015364775
Rukungiri,Western,1998-09-30,0.00022330637
Rukungiri,Western,1998-10-31,0.00035098215
Rukungiri,Western,1998-11-30,0.00019167551
Rukungiri,Western,1998-12-31,0.00011391943
Rukungiri,Western,1999-01-31,0.0001872903
Rukungiri,Western,1999-02-28,7.3207164e-05
Rukungiri,Western,1999-03-31,0.00038671438
Rukungiri,Western,1999-04-30,0.00037522757
Rukungiri,Western,1999-05-31,0.00020346184
Rukungiri,Western,1999-06-30,4.8497648e-05
Rukungiri,Western,1999-07-31,1.3766537e-05
Rukungiri,Western,1999-08-31,0.00029728148
Rukungiri,Western,1999-09-30,0.00019706918
Rukungiri,Western,1999-10-31,0.00027036868
Rukungiri,Western,1999-11-30,0.00036030897
Rukungiri,Western,1999-12-31,0.00022707127
Rukungiri,Western,2000-01-31,9.909977e-05
Rukungiri,Western,2000-02-29,0.00010922026
Rukungiri,Western,2000-03-31,0.0002319456
Rukungiri,Western,2000-04-30,0.0003680737
Rukungiri,Western,2000-05-31,0.00012903092
Rukungiri,Western,2000-06-30,5.2581894e-05
Rukungiri,Western,2000-07-31,1.8700048e-05
Rukungiri,Western,2000-08-31,0.00011904724
Rukungiri,Western,2000-09-30,0.0001268462
Rukungiri,Western,2000-10-31,0.00026879847
Rukungiri,Western,2000-11-30,0.00033681106
Rukungiri,Western,2000-12-31,0.0002668827
Rukungiri,Western,2001-01-31,0.00010244992
Rukungiri,Western,2001-02-28,0.00013527226
Rukungiri,Western,2001-03-31,0.00024131859
Rukungiri,Western,2001-04-30,0.0003224745
Rukungiri,Western,2001-05-31,0.00026202734
Rukungiri,Western,2001-06-30,9.429742e-05
Rukungiri,Western,2001-07-31,0.00013222692
Rukungiri,Western,2001-08-31,0.00014644189
Rukungiri,Western,2001-09-30,0.00030620222
Rukungiri,Western,2001-10-31,0.00034746807
Rukungiri,Western,2001-11-30,0.0003867307
Rukungiri,Western,2001-12-31,0.00023536614
Rukungiri,Western,2002-01-31,0.00015828141
Rukungiri,Western,2002-02-28,8.683273e-05
Rukungiri,Western,2002-03-31,0.00039703114
Rukungiri,Western,2002-04-30,0.0003766903
Rukungiri,Western,2002-05-31,0.00032596476
Rukungiri,Western,2002-06-30,2.6311034e-05
Rukungiri,Western,2002-07-31,6.667816e-06
Rukungiri,Western,2002-08-31,6.140368e-05
Rukungiri,Western,2002-09-30,7.317254e-05
Rukungiri,Western,2002-10-31,0.0002708135
Rukungiri,Western,2002-11-30,0.00037057156
Rukungiri,Western,2002-12-31,0.00023418941
Rukungiri,Western,2003-01-31,0.00014097929
Rukungiri,Western,2003-02-28,8.444535e-05
Rukungiri,Western,2003-03-31,0.00023007755
Rukungiri,Western,2003-04-30,0.00028288364
Rukungiri,Western,2003-05-31,0.0003364885
Rukungiri,Western,2003-06-30,7.0463284e-05
Rukungiri,Western,2003-07-31,4.3580076e-05
Rukungiri,Western,2003-08-31,0.00015259067
Rukungiri,Western,2003-09-30,0.00017580412
Rukungiri,Western,2003-10-31,0.00024315769
Rukungiri,Western,2003-11-30,0.00031351103
Rukungiri,Western,2003-12-31,0.00019404646
Rukungiri,Western,2004-01-31,0.00014406795
Rukungiri,Western,2004-02-29,0.00014543877
Rukungiri,Western,2004-03-31,0.00017635518
Rukungiri,Western,2004-04-30,0.00034274414
Rukungiri,Western,2004-05-31,0.00021266917
Rukungiri,Western,2004-06-30,3.4751272e-05
Rukungiri,Western,2004-07-31,4.5580997e-05
Rukungiri,Western,2004-08-31,0.00016097676
Rukungiri,Western,2004-09-30,0.00023553327
Rukungiri,Western,2004-10-31,0.00026130292
Rukungiri,Western,2004-11-30,0.0002847007
Rukungiri,Western,2004-12-31,0.0002325833
Rukungiri,Western,2005-01-31,8.946165e-05
Rukungiri,Western,2005-02-28,9.082352e-05
Rukungiri,Western,2005-03-31,0.00020891428
Rukungiri,Western,2005-04-30,0.00027590373
Rukungiri,Western,2005-05-31,0.0004311692
Rukungiri,Western,2005-06-30,0.00016094734
Rukungiri,Western,2005-07-31,4.6027177e-05
Rukungiri,Western,2005-08-31,0.0001975503
Rukungiri,Western,2005-09-30,0.0002834351
Rukungiri,Western,2005-10-31,0.00026766106
Rukungiri,Western,2005-11-30,0.0002778773
Rukungiri,Western,2005-12-31,0.000104663624
Rukungiri,Western,2006-01-31,0.00015955245
Rukungiri,Western,2006-02-28,0.00017326124
Rukungiri,Western,2006-03-31,0.0002610705
Rukungiri,Western,2006-04-30,0.00038056792
Rukungiri,Western,2006-05-31,0.0004459513
Rukungiri,Western,2006-06-30,6.1857034e-05
Rukungiri,Western,2006-07-31,9.980103e-05
Rukungiri,Western,2006-08-31,0.00019657002
Rukungiri,Western,2006-09-30,0.0002231068
Rukungiri,Western,2006-10-31,0.00022095538
Rukungiri,Western,2006-11-30,0.00041508675
Rukungiri,Western,2006-12-31,0.00017946641
Rukungiri,Western,2007-01-31,0.00017105187
Rukungiri,Western,2007-02-28,0.00012895488
Rukungiri,Western,2007-03-31,0.0001334266
Rukungiri,Western,2007-04-30,0.00031068502
Rukungiri,Western,2007-05-31,0.00024606122
Rukungiri,Western,2007-06-30,0.00022996486
Rukungiri,Western,2007-07-31,0.00012406782
Rukungiri,Western,2007-08-31,0.00019939676
Rukungiri,Western,2007-09-30,0.0003291011
Rukungiri,Western,2007-10-31,0.00036424975
Rukungiri,Western,2007-11-30,0.00032500183
Rukungiri,Western,2007-12-31,0.00016086941
Rukungiri,Western,2008-01-31,0.00014717135
Rukungiri,Western,2008-02-29,0.00015453064
Rukungiri,Western,2008-03-31,0.00028312247
Rukungiri,Western,2008-04-30,0.00029383742
Rukungiri,Western,2008-05-31,0.0001482861
Rukungiri,Western,2008-06-30,0.00013109556
Rukungiri,Western,2008-07-31,0.0001120625
Rukungiri,Western,2008-08-31,0.00017789146
Rukungiri,Western,2008-09-30,0.00020777009
Rukungiri,Western,2008-10-31,0.0003457817
Rukungiri,Western,2008-11-30,0.0003326374
Rukungiri,Western,2008-12-31,9.5318086e-05
Rukungiri,Western,2009-01-31,0.00021429388
Rukungiri,Western,2009-02-28,0.00023336353
Rukungiri,Western,2009-03-31,0.00019611424
Rukungiri,Western,2009-04-30,0.0003605156
Rukungiri,Western,2009-05-31,0.00033321345
Rukungiri,Western,2009-06-30,8.152635e-05
Rukungiri,Western,2009-07-31,2.0869744e-05
Rukungiri,Western,2009-08-31,0.000115447365
Rukungiri,Western,2009-09-30,0.00019236053
Rukungiri,Western,2009-10-31,0.000310647
Rukungiri,Western,2009-11-30,0.00033659075
Rukungiri,Western,2009-12-31,0.00029475993
Rukungiri,Western,2010-01-31,0.00018191616
Rukungiri,Western,2010-02-28,0.00027013817
Rukungiri,Western,2010-03-31,0.00032487992
Rukungiri,Western,2010-04-30,0.00031055103
Rukungiri,Western,2010-05-31,0.00031665343
Rukungiri,Western,2010-06-30,0.0002111521
Rukungiri,Western,2010-07-31,2.364211e-05
Rukungiri,Western,2010-08-31,0.00010072203
Rukungiri,Western,2010-09-30,0.0002471511
Rukungiri,Western,2010-10-31,0.0002771131
Rukungiri,Western,2010-11-30,0.0002984953
Rukungiri,Western,2010-12-31,0.00023376259
Rukungiri,Western,2011-01-31,0.00010894254
Rukungiri,Western,2011-02-28,0.000119793265
Rukungiri,Western,2011-03-31,0.00020412027
Rukungiri,Western,2011-04-30,0.00032902337
Rukungiri,Western,2011-05-31,0.00032709428
Rukungiri,Western,2011-06-30,0.00023339303
Rukungiri,Western,2011-07-31,0.00011969895
Rukungiri,Western,2011-08-31,0.0002788052
Rukungiri,Western,2011-09-30,0.00040814478
Rukungiri,Western,2011-10-31,0.00031328562
Rukungiri,Western,2011-11-30,0.00036406054
Rukungiri,Western,2011-12-31,0.00024451793
Rukungiri,Western,2012-01-31,2.7561273e-05
Rukungiri,Western,2012-02-29,9.2457885e-05
Rukungiri,Western,2012-03-31,0.00010828776
Rukungiri,Western,2012-04-30,0.00039386156
Rukungiri,Western,2012-05-31,0.00037486193
Rukungiri,Western,2012-06-30,0.00013282277
Rukungiri,Western,2012-07-31,0.000116722775
Rukungiri,Western,2012-08-31,0.000217484
Rukungiri,Western,2012-09-30,0.00034141453
Rukungiri,Western,2012-10-31,0.00037935964
Rukungiri,Western,2012-11-30,0.0004090022
Rukungiri,Western,2012-12-31,0.00023921287
Rukungiri,Western,2013-01-31,0.00010910128
Rukungiri,Western,2013-02-28,7.5608965e-05
Rukungiri,Western,2013-03-31,0.0002925005
Rukungiri,Western,2013-04-30,0.00039525895
Rukungiri,Western,2013-05-31,0.0002233542
Rukungiri,Western,2013-06-30,5.9903992e-05
Rukungiri,Western,2013-07-31,4.6284826e-05
Rukungiri,Western,2013-08-31,0.00022337642
Rukungiri,Western,2013-09-30,0.00029012916
Rukungiri,Western,2013-10-31,0.00024441045
Rukungiri,Western,2013-11-30,0.0003687152
Rukungiri,Western,2013-12-31,0.00017041608
Rukungiri,Western,2014-01-31,8.9388166e-05
Rukungiri,Western,2014-02-28,7.070909e-05
Rukungiri,Western,2014-03-31,0.00025780484
Rukungiri,Western,2014-04-30,0.00023542554
Rukungiri,Western,2014-05-31,0.00019666798
Rukungiri,Western,2014-06-30,0.000114479335
Rukungiri,Western,2014-07-31,9.1562135e-05
Rukungiri,Western,2014-08-31,0.00026148526
Rukungiri,Western,2014-09-30,0.00024042703
Rukungiri,Western,2014-10-31,0.00034575586
Rukungiri,Western,2014-11-30,0.00031149387
Rukungiri,Western,2014-12-31,0.00013281347
Rukungiri,Western,2015-01-31,2.7351696e-05
Rukungiri,Western,2015-02-28,7.934016e-05
Rukungiri,Western,2015-03-31,0.00024407014
Rukungiri,Western,2015-04-30,0.00049975293
Rukungiri,Western,2015-05-31,0.00038495392
Rukungiri,Western,2015-06-30,0.00024092926
Rukungiri,Western,2015-07-31,8.232897e-05
Rukungiri,Western,2015-08-31,0.00010608687
Rukungiri,Western,2015-09-30,0.00017982721
Rukungiri,Western,2015-10-31,0.00041212083
Rukungiri,Western,2015-11-30,0.00036783062
Rukungiri,Western,2015-12-31,0.0002534458
Rukungiri,Western,2016-01-31,9.9483565e-05
Rukungiri,Western,2016-02-29,8.338096e-05
Rukungiri,Western,2016-03-31,0.00019706727
Rukungiri,Western,2016-04-30,0.00047172062
Rukungiri,Western,2016-05-31,0.00029485434
Rukungiri,Western,2016-06-30,8.4631094e-05
Rukungiri,Western,2016-07-31,7.453913e-05
Rukungiri,Western,2016-08-31,6.953064e-05
Rukungiri,Western,2016-09-30,0.00023409416
Rukungiri,Western,2016-10-31,0.00025944813
Rukungiri,Western,2016-11-30,0.0003498828
Rukungiri,Western,2016-12-31,0.00011651469
Rukungiri,Western,2017-01-31,6.0077848e-05
Rukungiri,Western,2017-02-28,0.00017361532
Rukungiri,Western,2017-03-31,0.00028176012
Rukungiri,Western,2017-04-30,0.0002346668
Rukungiri,Western,2017-05-31,0.00023117758
Rukungiri,Western,2017-06-30,7.790768e-05
Rukungiri,Western,2017-07-31,0.00012936686
Rukungiri,Western,2017-08-31,0.00019230339
Rukungiri,Western,2017-09-30,0.00033003025
Rukungiri,Western,2017-10-31,0.0002862559
Rukungiri,Western,2017-11-30,0.00034875495
Rukungiri,Western,2017-12-31,0.00011259467
Rukungiri,Western,2018-01-31,6.4364045e-05
Rukungiri,Western,2018-02-28,0.00017113818
Rukungiri,Western,2018-03-31,0.00022831805
Rukungiri,Western,2018-04-30,0.00049099966
Rukungiri,Western,2018-05-31,0.00035974287
Rukungiri,Western,2018-06-30,0.00010771751
Rukungiri,Western,2018-07-31,4.768222e-05
Rukungiri,Western,2018-08-31,0.00020892218
Rukungiri,Western,2018-09-30,0.00016444347
Rukungiri,Western,2018-10-31,0.00028351622
Rukungiri,Western,2018-11-30,0.00025684567
Rukungiri,Western,2018-12-31,0.00021249376
Rukungiri,Western,2019-01-31,0.00011077619
Rukungiri,Western,2019-02-28,8.617744e-05
Rukungiri,Western,2019-03-31,0.00014925259
Rukungiri,Western,2019-04-30,0.00033877933
Rukungiri,Western,2019-05-31,0.00040341108
Rukungiri,Western,2019-06-30,0.0003571281
Rukungiri,Western,2019-07-31,0.0001334172
Rukungiri,Western,2019-08-31,0.00018689112
Rukungiri,Western,2019-09-30,0.0002508369
Rukungiri,Western,2019-10-31,0.00051619415
Rukungiri,Western,2019-11-30,0.00029370564
Rukungiri,Western,2019-12-31,0.00015395322
Rukungiri,Western,2020-01-31,0.0001265242
Rukungiri,Western,2020-02-29,0.00020312236
Rukungiri,Western,2020-03-31,0.00028086692
Rukungiri,Western,2020-04-30,0.00031725786
Rukungiri,Western,2020-05-31,0.00037181273
Rukungiri,Western,2020-06-30,0.0001565028
Rukungiri,Western,2020-07-31,0.00010588157
Rukungiri,Western,2020-08-31,0.0002275137
Rukungiri,Western,2020-09-30,0.00027270956
Rukungiri,Western,2020-10-31,0.00038301176
Rukungiri,Western,2020-11-30,0.00039397832
Rukungiri,Western,2020-12-31,0.00022403058
Rukungiri,Western,2021-01-31,0.00014155697
Rukungiri,Western,2021-02-28,8.862501e-05
Rukungiri,Western,2021-03-31,0.00023067414
Rukungiri,Western,2021-04-30,0.0003980129
Rukungiri,Western,2021-05-31,0.00032233956
Rukungiri,Western,2021-06-30,7.7456905e-05
Rukungiri,Western,2021-07-31,4.77931e-05
Rukungiri,Western,2021-08-31,0.00015379793
Rukungiri,Western,2021-09-30,0.00030847985
Rukungiri,Western,2021-10-31,0.00032603997
Rukungiri,Western,2021-11-30,0.00024035374
Rukungiri,Western,2021-12-31,0.00021591429
Rukungiri,Western,2022-01-31,6.37492e-05
Rukungiri,Western,2022-02-28,9.096e-05
Rukungiri,Western,2022-03-31,0.00018695797
Rukungiri,Western,2022-04-30,0.00039427966
Rukungiri,Western,2022-05-31,0.00032093553
Rukungiri,Western,2022-06-30,5.8124464e-05
Rukungiri,Western,2022-07-31,7.3977055e-05
Rukungiri,Western,2022-08-31,0.0002734234
Rukungiri,Western,2022-09-30,0.00031091613
Rukungiri,Western,2022-10-31,0.00018250087
Rukungiri,Western,2022-11-30,0.00041939615
Rukungiri,Western,2022-12-31,0.0002440181
Rukungiri,Western,2023-01-31,8.69134e-05
Rukungiri,Western,2023-02-28,0.00010419601
Rukungiri,Western,2023-03-31,0.00033046652
Rukungiri,Western,2023-04-30,0.00035988202
Rukungiri,Western,2023-05-31,0.00023810004
Rukungiri,Western,2023-06-30,0.00019368353
Rukungiri,Western,2023-07-31,1.5056902e-05
Rukungiri,Western,2023-08-31,7.668597e-05
Rukungiri,Western,2023-09-30,0.00037372776
Rukungiri,Western,2023-10-31,0.00030757833
Rukungiri,Western,2023-11-30,0.00046112668
Rukungiri,Western,2023-12-31,0.00024095147
Rukungiri,Western,2024-01-31,6.0028287e-05
Rukungiri,Western,2024-02-29,0.00014469656
Rukungiri,Western,2024-03-31,0.00020965816
Rukungiri,Western,2024-04-30,0.0003076796
Rukungiri,Western,2024-05-31,0.0002711283
Rukungiri,Western,2024-06-30,7.54778e-05
Rukungiri,Western,2024-07-31,0.00015337706
Rukungiri,Western,2024-08-31,0.00019098568
Rukungiri,Western,2024-09-30,0.00020618924
Rukungiri,Western,2024-10-31,0.0003196911
Rukungiri,Western,2024-11-30,0.0004812598
Rukungiri,Western,2024-12-31,0.00018755381
Rukungiri,Western,2025-01-31,5.2454223e-05
Rukungiri,Western,2025-02-28,4.939002e-05
Rukungiri,Western,2025-03-31,0.00021982001
Rukungiri,Western,2025-04-30,0.0003848842
Rukungiri,Western,2025-05-31,0.00032433707
Rukungiri,Western,2025-06-30,0.00014707711
Rukungiri,Western,2025-07-31,0.0001470767
Rukungiri,Western,2025-08-31,0.00019712848
Rukungiri,Western,2025-09-30,0.00022351279
Rukungiri,Western,2025-10-31,0.0004277524
Rukungiri,Western,2025-11-30,0.00090765086
Rwampara,Western,1980-12-31,0.0
Rwampara,Western,1981-01-31,8.8437904e-05
Rwampara,Western,1981-02-28,5.445771e-05
Rwampara,Western,1981-03-31,0.00022841268
Rwampara,Western,1981-04-30,0.00022912555
Rwampara,Western,1981-05-31,0.00018104014
Rwampara,Western,1981-06-30,4.265706e-05
Rwampara,Western,1981-07-31,2.749024e-05
Rwampara,Western,1981-08-31,0.00012388857
Rwampara,Western,1981-09-30,0.00019638836
Rwampara,Western,1981-10-31,0.0002371688
Rwampara,Western,1981-11-30,0.00017768575
Rwampara,Western,1981-12-31,0.000105779334
Rwampara,Western,1982-01-31,0.00011980662
Rwampara,Western,1982-02-28,5.2334653e-05
Rwampara,Western,1982-03-31,9.3107585e-05
Rwampara,Western,1982-04-30,0.0001921614
Rwampara,Western,1982-05-31,0.00016784442
Rwampara,Western,1982-06-30,4.6797926e-05
Rwampara,Western,1982-07-31,1.0911175e-05
Rwampara,Western,1982-08-31,1.5568028e-05
Rwampara,Western,1982-09-30,0.00011629098
Rwampara,Western,1982-10-31,0.00017374754
Rwampara,Western,1982-11-30,0.00030485226
Rwampara,Western,1982-12-31,8.967935e-05
Rwampara,Western,1983-01-31,4.213087e-05
Rwampara,Western,1983-02-28,8.663535e-05
Rwampara,Western,1983-03-31,0.00014010072
Rwampara,Western,1983-04-30,0.00018622843
Rwampara,Western,1983-05-31,0.00012126757
Rwampara,Western,1983-06-30,5.8794685e-05
Rwampara,Western,1983-07-31,4.2086645e-05
Rwampara,Western,1983-08-31,0.00013221656
Rwampara,Western,1983-09-30,0.00014219913
Rwampara,Western,1983-10-31,0.00026076776
Rwampara,Western,1983-11-30,0.00023274952
Rwampara,Western,1983-12-31,0.00018326474
Rwampara,Western,1984-01-31,6.045225e-05
Rwampara,Western,1984-02-29,8.318308e-05
Rwampara,Western,1984-03-31,0.00014689533
Rwampara,Western,1984-04-30,0.0002118051
Rwampara,Western,1984-05-31,5.9621947e-05
Rwampara,Western,1984-06-30,9.729795e-06
Rwampara,Western,1984-07-31,3.5664085e-05
Rwampara,Western,1984-08-31,0.00011871964
Rwampara,Western,1984-09-30,0.00015091167
Rwampara,Western,1984-10-31,0.00026892076
Rwampara,Western,1984-11-30,0.0002359016
Rwampara,Western,1984-12-31,0.00016769925
Rwampara,Western,1985-01-31,0.000110281086
Rwampara,Western,1985-02-28,0.00010785176
Rwampara,Western,1985-03-31,0.00017806183
Rwampara,Western,1985-04-30,0.0002996097
Rwampara,Western,1985-05-31,0.00012401964
Rwampara,Western,1985-06-30,7.000499e-05
Rwampara,Western,1985-07-31,4.098845e-05
Rwampara,Western,1985-08-31,2.2826976e-05
Rwampara,Western,1985-09-30,0.00019168259
Rwampara,Western,1985-10-31,0.0001854794
Rwampara,Western,1985-11-30,0.00022775862
Rwampara,Western,1985-12-31,0.0001465691
Rwampara,Western,1986-01-31,9.41058e-05
Rwampara,Western,1986-02-28,0.00015370193
Rwampara,Western,1986-03-31,0.00013742877
Rwampara,Western,1986-04-30,0.00038539767
Rwampara,Western,1986-05-31,0.00015389535
Rwampara,Western,1986-06-30,3.9326816e-05
Rwampara,Western,1986-07-31,5.8871763e-05
Rwampara,Western,1986-08-31,3.6001205e-05
Rwampara,Western,1986-09-30,0.00011363593
Rwampara,Western,1986-10-31,0.00021070532
Rwampara,Western,1986-11-30,0.00020518666
Rwampara,Western,1986-12-31,0.00017166202
Rwampara,Western,1987-01-31,0.00012816025
Rwampara,Western,1987-02-28,0.00013382839
Rwampara,Western,1987-03-31,0.00020227126
Rwampara,Western,1987-04-30,0.00021512243
Rwampara,Western,1987-05-31,0.00016328372
Rwampara,Western,1987-06-30,7.4158444e-05
Rwampara,Western,1987-07-31,2.80693e-05
Rwampara,Western,1987-08-31,7.080263e-05
Rwampara,Western,1987-09-30,0.00017389788
Rwampara,Western,1987-10-31,9.235163e-05
Rwampara,Western,1987-11-30,0.00023284357
Rwampara,Western,1987-12-31,6.681681e-05
Rwampara,Western,1988-01-31,0.00013280397
Rwampara,Western,1988-02-29,6.0493916e-05
Rwampara,Western,1988-03-31,0.00017215777
Rwampara,Western,1988-04-30,0.0002669033
Rwampara,Western,1988-05-31,0.000118764496
Rwampara,Western,1988-06-30,1.575682e-05
Rwampara,Western,1988-07-31,4.0843923e-05
Rwampara,Western,1988-08-31,0.00013452095
Rwampara,Western,1988-09-30,0.0002072321
Rwampara,Western,1988-10-31,0.00023000022
Rwampara,Western,1988-11-30,0.00021388929
Rwampara,Western,1988-12-31,0.000121688645
Rwampara,Western,1989-01-31,5.497503e-05
Rwampara,Western,1989-02-28,8.4135856e-05
Rwampara,Western,1989-03-31,0.00016508531
Rwampara,Western,1989-04-30,0.00017678142
Rwampara,Western,1989-05-31,0.00012515565
Rwampara,Western,1989-06-30,3.3531585e-05
Rwampara,Western,1989-07-31,4.331912e-06
Rwampara,Western,1989-08-31,8.20051e-05
Rwampara,Western,1989-09-30,0.0001396656
Rwampara,Western,1989-10-31,0.00025409332
Rwampara,Western,1989-11-30,0.000156492
Rwampara,Western,1989-12-31,0.0001703597
Rwampara,Western,1990-01-31,4.5948134e-05
Rwampara,Western,1990-02-28,0.00021187322
Rwampara,Western,1990-03-31,0.00024749
Rwampara,Western,1990-04-30,0.00017559761
Rwampara,Western,1990-05-31,0.0001321403
Rwampara,Western,1990-06-30,1.1651384e-05
Rwampara,Western,1990-07-31,9.988585e-06
Rwampara,Western,1990-08-31,3.0768173e-05
Rwampara,Western,1990-09-30,0.00015804503
Rwampara,Western,1990-10-31,0.00020451828
Rwampara,Western,1990-11-30,0.00015332004
Rwampara,Western,1990-12-31,0.00013145387
Rwampara,Western,1991-01-31,0.000109135784
Rwampara,Western,1991-02-28,0.0001328066
Rwampara,Western,1991-03-31,0.00014419068
